Metadata_EOS,Metadata_pdid,Metadata_name,Metadata_smiles,Metadata_inchi,Metadata_inchikey,probe,experimental probe,calculated probe,available,approved drug,P&D approved,covalent binder,biased GPCR ligand,inorganic,structural alert,PAINS Family A,PAINS Family B,PAINS Family C,Aggregator,Obsolete,Nuisance,no. targets,drug_status,Metadata_cas,Metadata_synonyms,mw,hba,hbd,rb,rc,arc,logp,tpsa,fcsp3,ncc,lrs,qed,moa_activator,moa_agonist,moa_allosteric antagonist,moa_allosteric modulator,moa_antagonist,moa_binding agent,moa_blocker,moa_cofactor,moa_competitive inhibitor,moa_degrader,moa_disrupting agent,moa_inducer,moa_inhibitor,moa_inverse agonist,moa_mixed,moa_modulator,moa_negative allosteric modulator,moa_negative modulator,moa_neutral,moa_opener,moa_other,moa_partial agonist,moa_positive allosteric modulator,moa_positive modulator,moa_potentiator,moa_stabiliser,moa_stimulator,moa_substrate,drug_status_approved,drug_status_experimental,drug_status_investigational,drug_status_nutraceutical,drug_status_vet_approved,drug_status_withdrawn
EOS100556,PD080219,Phosphoramidon (Disodium),CC(C)C[C@H](NP(=O)(O[Na])O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O[Na],"InChI=1S/C23H34N3O10P.2Na/c1-11(2)8-16(26-37(33,34)36-23-20(29)19(28)18(27)12(3)35-23)21(30)25-17(22(31)32)9-13-10-24-15-7-5-4-6-14(13)15;;/h4-7,10-12,16-20,23-24,27-29H,8-9H2,1-3H3,(H,25,30)(H,31,32)(H2,26,33,34);;/q;2*+1/p-2/t12-,16-,17-,18-,19+,20+,23-;;/m0../s1",OQKHVXFOYFBMDJ-ODIUWQMJSA-L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,164204-38-0,Phosphoramidon Disodium Salt;Phosphoramidon (Disodium),587.16,10.0,6.0,12.0,3.0,2.0,-0.12,188.67,0.57,8.0,6.0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100460,PD080224,BAY-677,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N[C@H]1c1ccc(C#N)nc1,"InChI=1S/C20H15F3N4O2/c1-11-17(12(2)28)18(13-6-7-15(9-24)25-10-13)26-19(29)27(11)16-5-3-4-14(8-16)20(21,22)23/h3-8,10,18H,1-2H3,(H,26,29)/t18-/m0/s1",PGIVGIFOWOVINL-SFHVURJKSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2117404-84-7,BAY 677;BAY-678;BAY_677;BAY-677,400.11,4.0,1.0,3.0,3.0,2.0,4.11,86.09,0.2,1.0,6.0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS101006,PD080227,PF-05180999,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,"InChI=1S/C19H17F3N8/c1-11-27-15(17-18(29-6-3-7-29)24-10-26-30(11)17)13-9-25-28(2)16(13)14-5-4-12(8-23-14)19(20,21)22/h4-5,8-10H,3,6-7H2,1-2H3",CLGCHUKGBICQTE-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,investigational,1394033-54-5,PF-999;PF 05180999;PF-05180999,414.15,8.0,0.0,3.0,5.0,4.0,3.12,77.03,0.32,0.0,6.0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS102058,PD080374,tBPC,CC(C)(C)c1ccc(OC2CCCCC2O)cc1,"InChI=1S/C16H24O2/c1-16(2,3)12-8-10-13(11-9-12)18-15-7-5-4-6-14(15)17/h8-11,14-15,17H,4-7H2,1-3H3",FTIXUILRMBSXNS-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,,1942-71-8;130336-40-2;169265-76-3,tBPC;tert-butylphenoxycyclohexanol,248.18,2.0,1.0,2.0,2.0,1.0,3.67,29.46,0.62,2.0,6.0,0.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102236,PD081125,NSC-23180,O=C1C(=O)c2cc([N+](=O)[O-])ccc2-c2ccccc21,InChI=1S/C14H7NO4/c16-13-11-4-2-1-3-9(11)10-6-5-8(15(18)19)7-12(10)14(13)17/h1-7H,KNAXWOBOCVVMST-UHFFFAOYSA-N,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,9,,604-95-5,NSC-23180,253.04,4.0,0.0,1.0,3.0,2.0,2.64,77.28,0.0,0.0,6.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS101903,PD081715,PD081715,CC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,"InChI=1S/C11H14ClN5/c1-11(2)16-9(13)15-10(14)17(11)8-5-3-4-7(12)6-8/h3-6H,1-2H3,(H4,13,14,15,16)",AXIUXECRTOGILY-UHFFFAOYSA-N,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,13351-02-5,,251.09,5.0,2.0,1.0,2.0,1.0,1.53,80.0,0.27,0.0,6.0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102035,PD082508,PD082508,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(O)c1,"InChI=1S/C16H13ClO3/c1-20-13-7-8-14(16(19)10-13)15(18)9-4-11-2-5-12(17)6-3-11/h2-10,19H,1H3/b9-4+",PSHLSUYKYJMBFH-RUDMXATFSA-N,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,288.06,3.0,1.0,4.0,2.0,2.0,3.95,46.53,0.06,0.0,6.0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102059,PD083040,"Phenanthrene-9,10-dione",O=C1C(=O)c2ccccc2-c2ccccc21,InChI=1S/C14H8O2/c15-13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14(13)16/h1-8H,YYVYAPXYZVYDHN-UHFFFAOYSA-N,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,48,,84-11-7,"Phenanthrene-9,10-dione;9,10-PHENANTHRENEQUINONE",208.05,2.0,0.0,0.0,3.0,2.0,2.73,34.14,0.0,0.0,6.0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102266,PD083064,PD083064,O=C1/C(=C/c2ccc(O)cc2)CCC/C1=C\c1ccc(O)cc1,"InChI=1S/C20H18O3/c21-18-8-4-14(5-9-18)12-16-2-1-3-17(20(16)23)13-15-6-10-19(22)11-7-15/h4-13,21-22H,1-3H2/b16-12+,17-13+",MGXGEFQCJBBKND-UNZYHPAISA-N,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,3,,,,306.13,3.0,2.0,2.0,3.0,2.0,4.32,57.53,0.15,0.0,6.0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102302,PD085446,PYRIDABEN,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,"InChI=1S/C19H25ClN2OS/c1-18(2,3)14-9-7-13(8-10-14)12-24-15-11-21-22(19(4,5)6)17(23)16(15)20/h7-11H,12H2,1-6H3",DWFZBUWUXWZWKD-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,,96489-71-3,PYRIDABEN,364.14,4.0,0.0,3.0,2.0,2.0,5.24,34.89,0.47,0.0,6.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102354,PD085642,Phenylethyl resorcinol,CC(c1ccccc1)c1ccc(O)cc1O,"InChI=1S/C14H14O2/c1-10(11-5-3-2-4-6-11)13-8-7-12(15)9-14(13)16/h2-10,15-16H,1H3",PQSXNIMHIHYFEE-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,approved;experimental,,Phenylethyl resorcinol,214.1,2.0,2.0,2.0,2.0,2.0,3.25,40.46,0.14,1.0,6.0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
EOS101832,PD085801,Thienopyridone,Nc1cnc(O)c2cc(-c3ccccc3)sc12,"InChI=1S/C13H10N2OS/c14-10-7-15-13(16)9-6-11(17-12(9)10)8-4-2-1-3-5-8/h1-7H,14H2,(H,15,16)",FBVOPOZVLBHOHR-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,1018454-97-1,Thienopyridone,242.05,4.0,2.0,1.0,3.0,3.0,3.25,59.14,0.0,0.0,6.0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102275,PD085944,PD085944,Cc1c2c(=O)n(-c3ccccc3)[nH]c2cc(=O)n1Cc1cccnc1,"InChI=1S/C19H16N4O2/c1-13-18-16(21-23(19(18)25)15-7-3-2-4-8-15)10-17(24)22(13)12-14-6-5-9-20-11-14/h2-11,21H,12H2,1H3",ISLQXEIRVZXLJA-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,332.13,5.0,1.0,3.0,4.0,4.0,2.23,72.68,0.11,0.0,6.0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100208,PD085952,R-1487,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2c[nH]c(=NC3CCOCC3)nc21,"InChI=1S/C19H18F2N4O3/c1-25-17-11(10-22-19(24-17)23-13-4-6-27-7-5-13)8-16(18(25)26)28-15-3-2-12(20)9-14(15)21/h2-3,8-10,13H,4-7H2,1H3,(H,22,23,24)",KKKRKRMVJRHDMG-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,investigational,449811-92-1,R-1487;R1487 (Hydrochloride);RO3304806-000;R1487,388.13,6.0,1.0,3.0,4.0,3.0,2.41,81.5,0.32,0.0,6.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS102438,PD085956,PD085956,Cc1[nH]c2ccccc2c1CN1CCN(c2ccccn2)CC1,"InChI=1S/C19H22N4/c1-15-17(16-6-2-3-7-18(16)21-15)14-22-10-12-23(13-11-22)19-8-4-5-9-20-19/h2-9,21H,10-14H2,1H3",ZAXKSLQZANTESC-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,,,,306.18,3.0,1.0,3.0,4.0,3.0,3.19,35.16,0.32,0.0,6.0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102342,PD085994,PD085994,Cc1oc(C(=O)O)cc1CSCc1cc(C(=O)O)c(C)o1,"InChI=1S/C14H14O6S/c1-7-9(3-12(20-7)14(17)18)5-21-6-10-4-11(13(15)16)8(2)19-10/h3-4H,5-6H2,1-2H3,(H,15,16)(H,17,18)",HPRRSGUVFUNSCJ-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,,,,310.05,5.0,2.0,6.0,2.0,2.0,3.32,100.88,0.29,0.0,5.0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100310,PD086000,PD086000,COc1ccc(-c2cc3nnc(-c4ccccc4)nc3s2)cc1,"InChI=1S/C18H13N3OS/c1-22-14-9-7-12(8-10-14)16-11-15-18(23-16)19-17(21-20-15)13-5-3-2-4-6-13/h2-11H,1H3",NCPMGOXPOHLXNY-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,,,,319.08,5.0,0.0,3.0,4.0,4.0,4.43,47.9,0.06,0.0,6.0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100200,PD086011,GSK189254,CN=C(O)c1ccc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)nc1,"InChI=1S/C21H25N3O2/c1-22-21(25)17-6-8-20(23-14-17)26-19-7-5-15-9-11-24(18-3-2-4-18)12-10-16(15)13-19/h5-8,13-14,18H,2-4,9-12H2,1H3,(H,22,25)",WROHEWWOCPRMIA-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,investigational,720690-73-3,"6-[(3-Cyclobutyl-2,3,4,5-tetrahydro-1H-3-benzazepin-7-yl)oxy]-N-methylpyridine-3-carboxamide;GSK-189254;GSK189254 (free base);GSK189254A;GSK 189254;GSK189254",351.19,4.0,1.0,4.0,4.0,2.0,3.76,57.95,0.43,0.0,7.0,0.67,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS102131,PD086019,PD086019,O=C(O)COc1ccc(/C=N/NC(=O)c2ccc(-c3csc(Nc4ccc(Cl)cc4)n3)cc2)cc1,"InChI=1S/C25H19ClN4O4S/c26-19-7-9-20(10-8-19)28-25-29-22(15-35-25)17-3-5-18(6-4-17)24(33)30-27-13-16-1-11-21(12-2-16)34-14-23(31)32/h1-13,15H,14H2,(H,28,29)(H,30,33)(H,31,32)/b27-13+",TXWSATBBJRPVTL-UVHMKAGCSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,,,,506.08,7.0,3.0,9.0,4.0,4.0,5.43,112.91,0.04,0.0,6.0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102154,PD086028,PD086028,C=CCn1c(NS(=O)(=O)c2ccccc2)c(S(=O)(=O)c2ccc(C)cc2)c2nc3ccccc3nc21,"InChI=1S/C26H22N4O4S2/c1-3-17-30-25-23(27-21-11-7-8-12-22(21)28-25)24(35(31,32)19-15-13-18(2)14-16-19)26(30)29-36(33,34)20-9-5-4-6-10-20/h3-16,29H,1,17H2,2H3",DCIBEKBKAOZGMO-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,19,,,PD086028,518.11,7.0,1.0,7.0,5.0,5.0,4.71,111.02,0.08,0.0,6.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS101900,PD086036,PD086036,COc1cccc(-n2c(SCc3cc(=O)oc4cc(O)c(O)cc34)nc3ccccc3c2=O)c1,"InChI=1S/C25H18N2O6S/c1-32-16-6-4-5-15(10-16)27-24(31)17-7-2-3-8-19(17)26-25(27)34-13-14-9-23(30)33-22-12-21(29)20(28)11-18(14)22/h2-12,28-29H,13H2,1H3",UIJVLXZGLBZCPF-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,,,,474.09,9.0,2.0,5.0,5.0,5.0,4.2,114.79,0.08,0.0,6.0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100091,PD086093,ARRY-797,CC(C)Cn1ncc2cc(Oc3ccc(F)cc3F)c(C(O)=NCCN(C)C)cc21,"InChI=1S/C22H26F2N4O2/c1-14(2)13-28-19-11-17(22(29)25-7-8-27(3)4)21(9-15(19)12-26-28)30-20-6-5-16(23)10-18(20)24/h5-6,9-12,14H,7-8,13H2,1-4H3,(H,25,29)",IFGWYHGYNVGVRB-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,investigational,1034189-82-6,p38¦Á inhibitor 1;p38α inhibitor 1;ARRY-371797;p38?? inhibitor 1;ARRY-797,416.2,5.0,1.0,8.0,3.0,3.0,4.63,62.88,0.36,0.0,6.0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS102128,PD086177,DL-Benzylsuccinic acid,O=C(O)CC(Cc1ccccc1)C(=O)O,"InChI=1S/C11H12O4/c12-10(13)7-9(11(14)15)6-8-4-2-1-3-5-8/h1-5,9H,6-7H2,(H,12,13)(H,14,15)",GTOFKXZQQDSVFH-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,,36092-42-9;884-33-3,"2-Benzylsuccinic acid;2-benzylbutanedioic acid, Benzylsuccinic acid;DL-Benzylsuccinic acid;PD086177;DL-benzylsuccinic acid, 2-Benzyl-Succinic Acid",208.07,2.0,2.0,5.0,1.0,1.0,1.4,74.6,0.27,1.0,6.0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102331,PD086195,PD086195,O=C(O)c1ccc(-c2ccc(C(=O)O)cn2)nc1,"InChI=1S/C12H8N2O4/c15-11(16)7-1-3-9(13-5-7)10-4-2-8(6-14-10)12(17)18/h1-6H,(H,15,16)(H,17,18)",KVQMUHHSWICEIH-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,1802-30-8,"PD086195;2,2?-Bipyridine-5,5?-dicarboxylic Acid",244.05,4.0,2.0,3.0,2.0,2.0,1.54,100.38,0.0,0.0,6.0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102194,PD086253,N-(3-chlorophenyl)quinazolin-4-amine,Clc1cccc(Nc2ncnc3ccccc23)c1,"InChI=1S/C14H10ClN3/c15-10-4-3-5-11(8-10)18-14-12-6-1-2-7-13(12)16-9-17-14/h1-9H,(H,16,17,18)",ZKKVUIPXPPDIRD-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,88404-44-8,N-(3-chlorophenyl)quinazolin-4-amine,255.06,3.0,1.0,2.0,3.0,3.0,4.03,37.81,0.0,0.0,6.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102272,PD086260,PD086260,Cc1cc(NC(O)=Nc2ccccc2)n(-c2ccccc2)n1,"InChI=1S/C17H16N4O/c1-13-12-16(21(20-13)15-10-6-3-7-11-15)19-17(22)18-14-8-4-2-5-9-14/h2-12H,1H3,(H2,18,19,22)",KJTYQAYFNWYLFE-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,,,PD086260,292.13,3.0,2.0,3.0,3.0,3.0,3.84,62.44,0.06,0.0,6.0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS101930,PD086264,PD086264,O=c1cc(-c2ccc([N+](=O)[O-])cc2)oc2ccccc12,InChI=1S/C15H9NO4/c17-13-9-15(20-14-4-2-1-3-12(13)14)10-5-7-11(8-6-10)16(18)19/h1-9H,CKSVYVHLZNMXLX-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,,,,267.05,4.0,0.0,2.0,3.0,3.0,3.37,73.35,0.0,0.0,6.0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102446,PD086266,PD086266,CCCCCCSCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O,"InChI=1S/C16H29N3O6S/c1-2-3-4-5-8-26-10-12(15(23)18-9-14(21)22)19-13(20)7-6-11(17)16(24)25/h11-12H,2-10,17H2,1H3,(H,18,23)(H,19,20)(H,21,22)(H,24,25)",HXJDWCWJDCOHDG-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,,24425-56-7,PD086266,391.18,6.0,5.0,15.0,0.0,0.0,1.86,165.8,0.75,2.0,0.0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS101952,PD086277,PD086277,Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,"InChI=1S/C14H9NO2/c15-8-5-6-10-9-3-1-2-4-11(9)13(16)14(17)12(10)7-8/h1-7H,15H2",HENHQTJCDFNZOI-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,48,,36043-49-9,"2-Aminophenanthrene-9,10-dione",223.06,3.0,1.0,0.0,3.0,2.0,2.31,60.16,0.0,0.0,6.0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS101856,PD086290,WEHI-0113662,O=c1c2ccccc2sn1-c1ccccc1,InChI=1S/C13H9NOS/c15-13-11-8-4-5-9-12(11)16-14(13)10-6-2-1-3-7-10/h1-9H,KDMQSUUXKLZVNU-UHFFFAOYSA-N,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,34,,2527-03-9,WEHI-0113662,227.04,3.0,0.0,1.0,3.0,3.0,3.05,22.0,0.0,0.0,6.0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100943,PD086407,JT010,COCCCN(C(=O)CCl)c1nc(-c2ccc(OC)cc2)cs1,"InChI=1S/C16H19ClN2O3S/c1-21-9-3-8-19(15(20)10-17)16-18-14(11-23-16)12-4-6-13(22-2)7-5-12/h4-7,11H,3,8-10H2,1-2H3",KZMAWJRXKGLWGS-UHFFFAOYSA-N,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,,917562-33-5,"JT010;2-chloro-N-[4-(4-methoxyphenyl)-1,3-thiazol-2-yl]-N-(3-methoxypropyl)acetamide",354.08,5.0,0.0,8.0,2.0,2.0,3.43,51.66,0.38,0.0,6.0,0.54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS102439,PD086412,ESI-05,Cc1ccc(S(=O)(=O)c2c(C)cc(C)cc2C)cc1,"InChI=1S/C16H18O2S/c1-11-5-7-15(8-6-11)19(17,18)16-13(3)9-12(2)10-14(16)4/h5-10H,1-4H3",CGPHOZWFSFNOEQ-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,5184-64-5,NSC 116966;ESI-05;ESI 05,274.1,2.0,0.0,2.0,2.0,2.0,3.75,34.14,0.25,0.0,6.0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100106,PD086494,ABX-1431,O=C(OC(C(F)(F)F)C(F)(F)F)N1CCN(Cc2ccc(C(F)(F)F)cc2N2CCCC2)CC1,"InChI=1S/C20H22F9N3O2/c21-18(22,23)14-4-3-13(15(11-14)31-5-1-2-6-31)12-30-7-9-32(10-8-30)17(33)34-16(19(24,25)26)20(27,28)29/h3-4,11,16H,1-2,5-10,12H2",SQZJGTOZFRNWCX-UHFFFAOYSA-N,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,investigational,1446817-84-0,"ABX-1431;1,1,1,3,3,3-hexafluoropropan-2-yl 4-{[2-(pyrrolidin-1-yl)-4-(trifluoromethyl)phenyl]methyl}piperazine-1-carboxylate;Elcubragistat;Lu-AG-06466",507.16,4.0,0.0,4.0,3.0,1.0,5.05,36.02,0.65,0.0,6.0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS100166,PD086503,CY-09,O=C(O)c1ccc(/C=C2\SC(=S)N(Cc3cccc(C(F)(F)F)c3)C2=O)cc1,"InChI=1S/C19H12F3NO3S2/c20-19(21,22)14-3-1-2-12(8-14)10-23-16(24)15(28-18(23)27)9-11-4-6-13(7-5-11)17(25)26/h1-9H,10H2,(H,25,26)/b15-9-",DJTINRHPPGAPLD-DHDCSXOGSA-N,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,,1073612-91-5,CY09;CY-09;4-[[4-Oxo-2-thioxo-3-[3-(trifluoromethyl)benzyl]thiazolidin-5-ylidene]methyl]benzoic Acid;CY 09,423.02,4.0,1.0,4.0,3.0,2.0,4.81,57.61,0.11,0.0,6.0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOS100109,PD086510,Cintirorgon,CC(C)(C[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cc(F)cc(OC(F)F)c3)ccc2O1)C(=O)O,"InChI=1S/C27H23F6NO6S/c1-26(2,24(35)36)13-20-14-34(41(37,38)21-5-3-4-17(11-21)27(31,32)33)22-10-15(6-7-23(22)39-20)16-8-18(28)12-19(9-16)40-25(29)30/h3-12,20,25H,13-14H2,1-2H3,(H,35,36)/t20-/m0/s1",GULSIMHVQYBADX-FQEVSTJZSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,investigational,2055536-64-4,Cintirorgon;Cintirorgon (LYC-55716);LYC-55716,603.12,5.0,1.0,8.0,4.0,3.0,6.57,93.14,0.3,1.0,6.0,0.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EOS101914,PD086524,IMB-808,CN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)c1ccc2c(c1)OCCO2,"InChI=1S/C18H15F3N2O4/c1-23(9-15(24)22-12-4-3-11(19)16(20)17(12)21)18(25)10-2-5-13-14(8-10)27-7-6-26-13/h2-5,8H,6-7,9H2,1H3,(H,22,24)",XITZPIXICJOKTF-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,870768-70-0,IMB-808,380.1,4.0,1.0,4.0,3.0,2.0,2.59,67.87,0.22,0.0,6.0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
